date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,datetime,weekday,price_diff,MA_7_Amazon,MA_30_Amazon,EMA_14_Amazon,MA_7_Flipkart,MA_30_Flipkart,EMA_14_Flipkart
2025-04-17,61390.0,31.71%,64400.0,19.4%,17,4,2025,False,2025-04-17 19:26:37,Thursday,-3010.0,61394.28571428572,61630.333333333336,61480.640600916944,64400.0,64842.9,64526.4809645532
2025-04-18,61390.0,31.71%,64400.0,19.4%,18,4,2025,False,2025-04-18 19:26:37,Friday,-3010.0,61392.857142857145,61613.333333333336,61468.55518746136,64400.0,64822.933333333334,64509.61683594611
2025-04-19,61390.0,31.71%,64400.0,19.4%,19,4,2025,True,2025-04-19 19:26:37,Saturday,-3010.0,61391.42857142857,61596.333333333336,61458.081162466515,64400.0,64802.96666666667,64495.00125781996
2025-04-20,61390.0,31.71%,64400.0,19.4%,20,4,2025,True,2025-04-20 19:26:37,Sunday,-3010.0,61390.0,61579.333333333336,61449.00367413765,64400.0,64783.0,64482.334423443965
2025-04-21,61390.0,31.71%,64400.0,19.4%,21,4,2025,False,2025-04-21 19:26:37,Monday,-3010.0,61390.0,61562.333333333336,61441.13651758597,64400.0,64763.03333333333,64471.3565003181
2025-04-22,61390.0,31.71%,64400.0,19.4%,22,4,2025,False,2025-04-22 19:26:37,Tuesday,-3010.0,61390.0,61545.333333333336,61434.31831524118,64400.0,64743.066666666666,64461.84230027568
2025-04-23,61390.0,31.71%,64400.0,19.4%,23,4,2025,False,2025-04-23 19:26:37,Wednesday,-3010.0,61390.0,61528.333333333336,61428.40920654236,64400.0,64723.1,64453.59666023892
2025-04-24,61390.0,31.71%,64400.0,19.4%,24,4,2025,False,2025-04-24 19:26:37,Thursday,-3010.0,61390.0,61511.333333333336,61423.287979003384,64400.0,64703.13333333333,64446.45043887373
2025-04-25,61390.0,31.71%,64400.0,19.4%,25,4,2025,False,2025-04-25 19:26:37,Friday,-3010.0,61390.0,61494.333333333336,61418.84958180294,64400.0,64683.166666666664,64440.2570470239
2025-04-26,61390.0,31.71%,64400.0,19.4%,26,4,2025,True,2025-04-26 19:26:37,Saturday,-3010.0,61390.0,61477.333333333336,61415.00297089588,64400.0,64663.2,64434.88944075405
2025-04-27,61390.0,31.71%,64400.0,19.4%,27,4,2025,True,2025-04-27 19:26:37,Sunday,-3010.0,61390.0,61460.333333333336,61411.6692414431,64400.0,64643.23333333333,64430.23751532018
2025-04-28,61390.0,31.71%,64400.0,19.4%,28,4,2025,False,2025-04-28 19:26:37,Monday,-3010.0,61390.0,61460.0,61408.780009250695,64400.0,64623.26666666667,64426.20584661082
2025-04-29,61390.0,31.71%,64400.0,19.4%,29,4,2025,False,2025-04-29 19:26:37,Tuesday,-3010.0,61390.0,61459.666666666664,61406.276008017274,64400.0,64603.3,64422.711733729375
2025-04-30,58999.0,34.37%,64400.0,19.4%,30,4,2025,False,2025-04-30 19:26:37,Wednesday,-5401.0,61048.42857142857,61379.63333333333,61085.30587361497,64400.0,64583.333333333336,64419.68350256546
2025-04-30,59499.0,33.82%,64400.0,19.4%,30,4,2025,False,2025-04-30 19:26:37,Wednesday,-4901.0,60778.28571428572,61316.26666666667,60873.798423799635,64400.0,64400.0,64417.05903555673
2025-05-01,59499.0,33.82%,63999.0,19.9%,1,5,2025,False,2025-05-01 19:26:37,Thursday,-4500.0,60508.142857142855,61252.9,60690.49196729302,64342.71428571428,64386.63333333333,64361.31783081584
2025-05-02,58999.0,34.37%,63999.0,19.9%,2,5,2025,False,2025-05-02 19:26:37,Friday,-5000.0,60166.57142857143,61172.86666666667,60464.95970498728,64285.42857142857,64373.26666666667,64313.00878670707
2025-05-03,58999.0,34.37%,63999.0,19.9%,3,5,2025,True,2025-05-03 19:26:37,Saturday,-5000.0,59825.0,61079.833333333336,60269.49841098898,64228.142857142855,64359.9,64271.14094847946
2025-05-04,62990.0,29.93%,63999.0,19.9%,4,5,2025,True,2025-05-04 19:26:37,Sunday,-1009.0,60053.57142857143,61119.833333333336,60632.231956190444,64170.857142857145,64346.53333333333,64234.855488682195
2025-05-04,59499.0,33.82%,63999.0,19.9%,4,5,2025,True,2025-05-04 19:26:37,Sunday,-4500.0,59783.42857142857,61043.46666666667,60481.13436203172,64113.57142857143,64333.166666666664,64203.40809019124
2025-05-05,59499.0,33.82%,63999.0,19.9%,5,5,2025,False,2025-05-05 19:26:37,Monday,-4500.0,59854.857142857145,60967.1,60350.183113760824,64056.28571428572,64319.8,64176.15367816575
2025-05-06,61400.0,31.7%,63999.0,19.9%,6,5,2025,False,2025-05-06 19:26:37,Tuesday,-2599.0,60126.42857142857,60954.1,60490.15869859271,63999.0,64306.433333333334,64152.533187743655
2025-05-07,59499.0,33.82%,63999.0,19.9%,7,5,2025,False,2025-05-07 19:26:37,Wednesday,-4500.0,60126.42857142857,60890.73333333333,60358.00420544702,63999.0,64293.066666666666,64132.06209604451
2025-05-08,59499.0,33.82%,63999.0,19.9%,8,5,2025,False,2025-05-08 19:26:37,Thursday,-4500.0,60197.857142857145,60827.36666666667,60243.47031138741,63999.0,64279.7,64114.32048323858
2025-05-09,61400.0,31.7%,69900.0,12.52%,9,5,2025,False,2025-05-09 19:26:37,Friday,-8500.0,60540.857142857145,60827.36666666667,60397.674269869094,64842.0,64463.03333333333,64885.744418806775
2025-05-10,61400.0,31.7%,69900.0,12.52%,10,5,2025,True,2025-05-10 19:26:37,Saturday,-8500.0,60313.71428571428,60827.36666666667,60531.31770055321,65685.0,64646.36666666667,65554.31182963254
2025-05-11,61400.0,31.7%,69900.0,12.52%,11,5,2025,True,2025-05-11 19:26:37,Sunday,-8500.0,60585.28571428572,60827.36666666667,60647.14200714612,66528.0,64829.7,66133.73691901486
2025-05-12,60400.0,32.81%,63999.0,19.9%,12,5,2025,False,2025-05-12 19:26:37,Monday,-3599.0,60714.0,60794.36666666667,60614.18973952664,66528.0,64816.333333333336,65849.10532981288
2025-05-13,59500.0,33.82%,63999.0,19.9%,13,5,2025,False,2025-05-13 19:26:37,Tuesday,-4499.0,60442.57142857143,60731.36666666667,60465.63110758976,66528.0,64802.96666666667,65602.42461917117
2025-05-14,59900.0,33.37%,63999.0,19.9%,14,5,2025,False,2025-05-14 19:26:37,Wednesday,-4099.0,60499.857142857145,60681.7,60390.213626577795,66528.0,64789.6,65388.634669948355
2025-05-15,59900.0,33.37%,63999.0,19.9%,15,5,2025,False,2025-05-15 19:26:37,Thursday,-4099.0,60557.142857142855,60632.03333333333,60324.851809700755,66528.0,64776.23333333333,65203.35004728858
2025-05-16,59900.0,33.37%,69900.0,12.52%,16,5,2025,False,2025-05-16 19:26:37,Friday,-10000.0,60342.857142857145,60582.36666666667,60268.20490174065,66528.0,64959.566666666666,65829.57004098344
2025-05-17,59900.0,33.37%,69900.0,12.52%,17,5,2025,True,2025-05-17 19:26:37,Saturday,-10000.0,60128.57142857143,60532.7,60219.1109148419,66528.0,65142.9,66372.29403551898
2025-05-18,59900.0,33.37%,69900.0,12.52%,18,5,2025,True,2025-05-18 19:26:37,Sunday,-10000.0,59914.28571428572,60483.03333333333,60176.56279286298,66528.0,65326.23333333333,66842.65483078311
2025-05-19,60000.0,33.26%,64400.0,19.4%,19,5,2025,False,2025-05-19 19:26:37,Monday,-4400.0,59857.142857142855,60436.7,60153.021087147914,66585.28571428571,65326.23333333333,66516.96752001203
2025-05-20,60000.0,33.26%,64400.0,19.4%,20,5,2025,False,2025-05-20 19:26:37,Tuesday,-4400.0,59928.57142857143,60390.36666666667,60132.61827552819,66642.57142857143,65326.23333333333,66234.70518401043
2025-05-21,60000.0,33.26%,64400.0,19.4%,21,5,2025,False,2025-05-21 19:26:37,Wednesday,-4400.0,59942.857142857145,60344.03333333333,60114.9358387911,66699.85714285714,65326.23333333333,65990.07782614237
2025-05-22,59900.0,33.37%,64400.0,19.4%,22,5,2025,False,2025-05-22 19:26:37,Thursday,-4500.0,59942.857142857145,60294.36666666667,60086.277726952285,66757.14285714286,65326.23333333333,65778.0674493234
2025-05-23,59900.0,33.37%,64400.0,19.4%,23,5,2025,False,2025-05-23 19:26:37,Friday,-4500.0,59942.857142857145,60244.7,60061.44069669198,65971.42857142857,65326.23333333333,65594.32512274694
2025-05-24,59900.0,33.37%,64400.0,19.4%,24,5,2025,True,2025-05-24 19:26:37,Saturday,-4500.0,59942.857142857145,60195.03333333333,60039.91527046638,65185.71428571428,65326.23333333333,65435.08177304735
2025-05-25,59900.0,33.37%,64400.0,19.4%,25,5,2025,True,2025-05-25 19:26:37,Sunday,-4500.0,59942.857142857145,60145.36666666667,60021.25990107086,64400.0,65326.23333333333,65297.07086997437
2025-05-26,59900.0,33.37%,64400.0,19.4%,26,5,2025,False,2025-05-26 19:26:37,Monday,-4500.0,59928.57142857143,60095.7,60005.09191426141,64400.0,65326.23333333333,65177.46142064445
2025-05-27,59900.0,33.37%,64400.0,19.4%,27,5,2025,False,2025-05-27 19:26:37,Tuesday,-4500.0,59914.28571428572,60046.03333333333,59991.07965902655,64400.0,65326.23333333333,65073.79989789186
2025-05-28,59900.0,33.37%,64400.0,19.4%,28,5,2025,False,2025-05-28 19:26:37,Wednesday,-4500.0,59900.0,60076.066666666666,59978.935704489675,64400.0,65326.23333333333,64983.95991150628
2025-05-29,59900.0,33.37%,64400.0,19.4%,29,5,2025,False,2025-05-29 19:26:37,Thursday,-4500.0,59900.0,60089.433333333334,59968.41094389105,64400.0,65326.23333333333,64906.09858997211
2025-05-30,59900.0,33.37%,64400.0,19.4%,30,5,2025,False,2025-05-30 19:26:37,Friday,-4500.0,59900.0,60102.8,59959.28948470558,64400.0,65339.6,64838.61877797583
2025-05-31,59900.0,33.37%,64400.0,19.4%,31,5,2025,True,2025-05-31 19:26:37,Saturday,-4500.0,59900.0,60132.833333333336,59951.384220078166,64400.0,65352.96666666667,64780.13627424572
2025-06-01,59900.0,33.37%,64900.0,18.77%,1,6,2025,True,2025-06-01 19:26:37,Sunday,-5000.0,59900.0,60162.86666666667,59944.53299073441,64471.42857142857,65383.0,64796.11810434629
2025-06-02,59700.0,33.59%,64900.0,18.77%,2,6,2025,False,2025-06-02 19:26:37,Monday,-5200.0,59871.42857142857,60053.2,59911.92859196982,64542.857142857145,65413.03333333333,64809.96902376679
2025-06-03,59700.0,33.59%,64900.0,18.77%,3,6,2025,False,2025-06-03 19:26:37,Tuesday,-5200.0,59842.857142857145,60059.9,59883.671446373846,64614.28571428572,65443.066666666666,64821.97315393122
2025-06-04,59700.0,33.59%,64900.0,18.77%,4,6,2025,False,2025-06-04 19:26:37,Wednesday,-5200.0,59814.28571428572,60066.6,59859.18192019067,64685.71428571428,65473.1,64832.37673340706
2025-06-05,59700.0,33.59%,64900.0,18.77%,5,6,2025,False,2025-06-05 19:26:37,Thursday,-5200.0,59785.71428571428,60009.933333333334,59837.957664165246,64757.142857142855,65503.13333333333,64841.39316895279
2025-06-06,59700.0,33.59%,64900.0,18.77%,6,6,2025,False,2025-06-06 19:26:37,Friday,-5200.0,59757.142857142855,60016.63333333333,59819.563308943216,64828.57142857143,65533.166666666664,64849.20741309242
2025-06-07,59700.0,33.59%,64900.0,18.77%,7,6,2025,True,2025-06-07 19:26:37,Saturday,-5200.0,59728.57142857143,60023.333333333336,59803.621534417456,64900.0,65563.2,64855.97975801344
2025-06-08,59600.0,33.7%,64900.0,18.77%,8,6,2025,True,2025-06-08 19:26:37,Sunday,-5300.0,59685.71428571428,59963.333333333336,59776.47199649513,64900.0,65396.53333333333,64861.84912361165
2025-06-09,59600.0,33.7%,64900.0,18.77%,9,6,2025,False,2025-06-09 19:26:37,Monday,-5300.0,59671.42857142857,59903.333333333336,59752.94239696245,64900.0,65229.86666666667,64866.9359071301
2025-06-10,59600.0,33.7%,62599.0,21.65%,10,6,2025,False,2025-06-10 19:26:37,Tuesday,-2999.0,59657.142857142855,59843.333333333336,59732.55007736746,64571.28571428572,64986.5,64564.54445284609
2025-06-11,59600.0,33.7%,62599.0,21.65%,11,6,2025,False,2025-06-11 19:26:37,Wednesday,-2999.0,59642.857142857145,59816.666666666664,59714.87673371846,64242.57142857143,64939.833333333336,64302.47185913328
2025-06-12,59600.0,33.7%,63999.0,19.9%,12,6,2025,False,2025-06-12 19:26:37,Thursday,-4399.0,59628.57142857143,59820.0,59699.55983588933,64113.857142857145,64939.833333333336,64262.00894458218
2025-06-13,59600.0,33.7%,63999.0,19.9%,13,6,2025,False,2025-06-13 19:26:37,Friday,-4399.0,59614.28571428572,59810.0,59686.285191104085,63985.142857142855,64939.833333333336,64226.941085304556
2025-06-14,59600.0,33.7%,63999.0,19.9%,14,6,2025,True,2025-06-14 19:26:37,Saturday,-4399.0,59600.0,59800.0,59674.780498956876,63856.42857142857,64939.833333333336,64196.54894059729
2025-06-15,59600.0,33.7%,63999.0,19.9%,15,6,2025,True,2025-06-15 19:26:37,Sunday,-4399.0,59600.0,59790.0,59664.80976576263,63727.71428571428,64743.13333333333,64170.20908185099
2025-06-16,59600.0,33.7%,64900.0,18.77%,16,6,2025,False,2025-06-16 19:26:37,Monday,-5300.0,59600.0,59780.0,59656.16846366094,63727.71428571428,64576.46666666667,64267.5145376042
2025-06-17,59600.0,33.7%,64900.0,18.77%,17,6,2025,False,2025-06-17 19:26:37,Tuesday,-5300.0,59600.0,59770.0,59648.67933517282,64056.42857142857,64409.8,64351.84593259031
2025-06-18,59800.0,33.48%,64900.0,18.77%,18,6,2025,False,2025-06-18 19:26:37,Wednesday,-5100.0,59628.57142857143,59763.333333333336,59668.85542381645,64385.142857142855,64426.46666666667,64424.93314157827
2025-06-18,59900.0,33.37%,64900.0,18.77%,18,6,2025,False,2025-06-18 19:26:37,Wednesday,-5000.0,59671.42857142857,59760.0,59699.67470064092,64513.857142857145,64443.13333333333,64488.27538936784
2025-06-19,59900.0,33.37%,64900.0,18.77%,19,6,2025,False,2025-06-19 19:26:37,Thursday,-5000.0,59714.28571428572,59756.666666666664,59726.38474055546,64642.57142857143,64459.8,64543.172004118795
2025-06-20,60000.0,33.26%,64900.0,18.77%,20,6,2025,False,2025-06-20 19:26:37,Friday,-4900.0,59771.42857142857,59760.0,59762.86677514807,64771.28571428572,64476.46666666667,64590.74907023629
2025-06-21,60000.0,33.26%,64900.0,18.77%,21,6,2025,True,2025-06-21 19:26:37,Saturday,-4900.0,59828.57142857143,59763.333333333336,59794.484538461664,64900.0,64493.13333333333,64631.98252753812
2025-06-22,60000.0,33.26%,64900.0,18.77%,22,6,2025,True,2025-06-22 19:26:37,Sunday,-4900.0,59885.71428571428,59766.666666666664,59821.88660000011,64900.0,64509.8,64667.71819053304
2025-06-23,60100.0,33.15%,64900.0,18.77%,23,6,2025,False,2025-06-23 19:26:37,Monday,-4800.0,59957.142857142855,59773.333333333336,59858.96838666676,64900.0,64526.46666666667,64698.689098461975
2025-06-24,60300.0,32.93%,64900.0,18.77%,24,6,2025,False,2025-06-24 19:26:37,Tuesday,-4600.0,60028.57142857143,59786.666666666664,59917.77260177786,64900.0,64543.13333333333,64725.53055200038
2025-06-25,60300.0,32.93%,64900.0,18.77%,25,6,2025,False,2025-06-25 19:26:37,Wednesday,-4600.0,60085.71428571428,59800.0,59968.73625487415,64900.0,64559.8,64748.793145067
2025-06-26,60300.0,32.93%,64900.0,18.77%,26,6,2025,False,2025-06-26 19:26:37,Thursday,-4600.0,60142.857142857145,59813.333333333336,60012.90475422427,64900.0,64576.46666666667,64768.95405905807
2025-06-27,60300.0,32.93%,64900.0,18.77%,27,6,2025,False,2025-06-27 19:26:37,Friday,-4600.0,60185.71428571428,59826.666666666664,60051.1841203277,64900.0,64593.13333333333,64786.42685118367
2025-06-28,60300.0,32.93%,64900.0,18.77%,28,6,2025,True,2025-06-28 19:26:37,Saturday,-4600.0,60228.57142857143,59840.0,60084.35957095068,64900.0,64609.8,64801.56993769252
2025-06-29,60300.0,32.93%,64900.0,18.77%,29,6,2025,True,2025-06-29 19:26:37,Sunday,-4600.0,60271.42857142857,59853.333333333336,60113.111628157254,64900.0,64626.46666666667,64814.69394600019
2025-06-30,60300.0,32.93%,64900.0,18.77%,30,6,2025,False,2025-06-30 19:26:37,Monday,-4600.0,60300.0,59866.666666666664,60138.030077736286,64900.0,64626.46666666667,64826.0680865335
2025-07-01,60300.0,32.93%,64900.0,18.77%,1,7,2025,False,2025-07-01 19:26:37,Tuesday,-4600.0,60300.0,59886.666666666664,60159.62606737145,64900.0,64626.46666666667,64835.925674995706
2025-07-02,60300.0,32.93%,64900.0,18.77%,2,7,2025,False,2025-07-02 19:26:37,Wednesday,-4600.0,60300.0,59906.666666666664,60178.34259172193,64900.0,64626.46666666667,64844.468918329614
2025-07-03,60300.0,32.93%,64900.0,18.77%,3,7,2025,False,2025-07-03 19:26:37,Thursday,-4600.0,60300.0,59926.666666666664,60194.56357949234,64900.0,64626.46666666667,64851.87306255234
2025-07-04,60300.0,32.93%,64900.0,18.77%,4,7,2025,False,2025-07-04 19:26:37,Friday,-4600.0,60300.0,59946.666666666664,60208.62176889336,64900.0,64626.46666666667,64858.289987545366
2025-07-05,60300.0,32.93%,64900.0,18.77%,5,7,2025,True,2025-07-05 19:26:37,Saturday,-4600.0,60300.0,59966.666666666664,60220.80553304091,64900.0,64626.46666666667,64863.85132253932
2025-07-06,60300.0,32.93%,64900.0,18.77%,6,7,2025,True,2025-07-06 19:26:37,Sunday,-4600.0,60300.0,59986.666666666664,60231.36479530213,64900.0,64626.46666666667,64868.671146200744
2025-07-07,60200.0,33.04%,64900.0,18.77%,7,7,2025,False,2025-07-07 19:26:37,Monday,-4700.0,60285.71428571428,60006.666666666664,60227.182822595176,64900.0,64626.46666666667,64872.84832670732
2025-07-08,60200.0,33.04%,64900.0,18.77%,8,7,2025,False,2025-07-08 19:26:37,Tuesday,-4700.0,60271.42857142857,60026.666666666664,60223.55844624915,64900.0,64626.46666666667,64876.46854981301
2025-07-09,60200.0,33.04%,64900.0,18.77%,9,7,2025,False,2025-07-09 19:26:37,Wednesday,-4700.0,60257.142857142855,60046.666666666664,60220.4173200826,64900.0,64703.166666666664,64879.60607650461
2025-07-10,60200.0,33.04%,64900.0,18.77%,10,7,2025,False,2025-07-10 19:26:37,Thursday,-4700.0,60242.857142857145,60066.666666666664,60217.69501073825,64900.0,64779.86666666667,64882.325266304004
2025-07-11,62490.0,30.49%,64900.0,18.77%,11,7,2025,False,2025-07-11 19:26:37,Friday,-2410.0,60555.71428571428,60163.0,60520.66900930648,64900.0,64809.9,64884.68189746347
2025-07-11,57999.0,35.48%,64900.0,18.77%,11,7,2025,False,2025-07-11 19:26:37,Friday,-6901.0,60227.0,60109.63333333333,60184.446474732285,64900.0,64839.933333333334,64886.72431113502
2025-07-11,61690.0,31.38%,64900.0,18.77%,11,7,2025,False,2025-07-11 19:26:37,Friday,-3210.0,60425.57142857143,60179.3,60385.186944767986,64900.0,64869.96666666667,64888.494402983684
2025-07-11,58999.0,34.37%,64900.0,18.77%,11,7,2025,False,2025-07-11 19:26:37,Friday,-5901.0,60254.0,60159.26666666667,60200.36201879892,64900.0,64900.0,64890.02848258586
2025-07-12,59999.0,33.26%,64900.0,18.77%,12,7,2025,True,2025-07-12 19:26:37,Saturday,-4901.0,60225.28571428572,60172.566666666666,60173.51374962574,64900.0,64900.0,64891.35801824109
2025-07-13,59499.0,33.82%,64900.0,18.77%,13,7,2025,True,2025-07-13 19:26:37,Sunday,-5401.0,60125.142857142855,60169.2,60083.57858300897,64900.0,64900.0,64892.51028247561
2025-07-14,59499.0,33.82%,64900.0,18.77%,14,7,2025,False,2025-07-14 19:26:37,Monday,-5401.0,60025.0,60159.166666666664,60005.634771941106,64900.0,64900.0,64893.508911478864
2025-07-15,60500.0,32.7%,64900.0,18.77%,15,7,2025,False,2025-07-15 19:26:37,Tuesday,-4400.0,59740.71428571428,60179.166666666664,60071.55013568229,64900.0,64900.0,64894.37438994835
2025-07-16,60500.0,32.7%,64900.0,18.77%,16,7,2025,False,2025-07-16 19:26:37,Wednesday,-4400.0,60098.0,60199.166666666664,60128.67678425799,64900.0,64900.0,64895.124471288575
2025-07-17,60500.0,32.7%,64900.0,18.77%,17,7,2025,False,2025-07-17 19:26:37,Thursday,-4400.0,59928.0,60215.833333333336,60178.18654635692,64900.0,64900.0,64895.77454178344
2025-07-18,60500.0,32.7%,64900.0,18.77%,18,7,2025,False,2025-07-18 19:26:37,Friday,-4400.0,60142.42857142857,60232.5,60221.09500684266,64900.0,64900.0,64896.337936212316
2025-07-19,60500.0,32.7%,64900.0,18.77%,19,7,2025,True,2025-07-19 19:26:37,Saturday,-4400.0,60214.0,60249.166666666664,60258.28233926364,64900.0,64900.0,64896.82621138401
2025-07-20,60500.0,32.7%,64900.0,18.77%,20,7,2025,True,2025-07-20 19:26:37,Sunday,-4400.0,60357.0,60262.5,60290.511360695156,64900.0,64900.0,64897.24938319948
2025-07-21,60900.0,32.26%,64900.0,18.77%,21,7,2025,False,2025-07-21 19:26:37,Monday,-4000.0,60557.142857142855,60282.5,60371.77651260247,64900.0,64900.0,64897.61613210622
2025-07-22,60900.0,32.26%,64900.0,18.77%,22,7,2025,False,2025-07-22 19:26:37,Tuesday,-4000.0,60614.28571428572,60302.5,60442.20631092214,64900.0,64900.0,64897.93398115873
2025-07-23,60900.0,32.26%,64900.0,18.77%,23,7,2025,False,2025-07-23 19:26:37,Wednesday,-4000.0,60671.42857142857,60322.5,60503.24546946586,64900.0,64900.0,64898.20945033757
2025-07-24,60900.0,32.26%,64900.0,18.77%,24,7,2025,False,2025-07-24 19:26:37,Thursday,-4000.0,60728.57142857143,60342.5,60556.14607353708,64900.0,64900.0,64898.44819029256
2025-07-25,61400.0,31.7%,64900.0,18.77%,25,7,2025,False,2025-07-25 19:26:37,Friday,-3500.0,60857.142857142855,60379.166666666664,60668.659930398804,64900.0,64900.0,64898.655098253555
2025-07-26,61400.0,31.7%,64900.0,18.77%,26,7,2025,True,2025-07-26 19:26:37,Saturday,-3500.0,60985.71428571428,60415.833333333336,60766.17193967896,64900.0,64900.0,64898.83441848642
2025-07-27,61400.0,31.7%,64900.0,18.77%,27,7,2025,True,2025-07-27 19:26:37,Sunday,-3500.0,61114.28571428572,60452.5,60850.68234772177,64900.0,64900.0,64898.9898293549
2025-07-28,61400.0,31.7%,64900.0,18.77%,28,7,2025,False,2025-07-28 19:26:37,Monday,-3500.0,61185.71428571428,60489.166666666664,60923.92470135887,64900.0,64900.0,64899.124518774246
2025-07-29,61400.0,31.7%,64900.0,18.77%,29,7,2025,False,2025-07-29 19:26:37,Tuesday,-3500.0,61257.142857142855,60525.833333333336,60987.40140784435,64900.0,64900.0,64899.241249604354
2025-07-30,62390.0,30.6%,64900.0,18.77%,30,7,2025,False,2025-07-30 19:26:37,Wednesday,-2510.0,61470.0,60595.5,61174.4145534651,64900.0,64900.0,64899.34241632378
2025-07-30,59499.0,33.82%,64900.0,18.77%,30,7,2025,False,2025-07-30 19:26:37,Wednesday,-5401.0,61269.857142857145,60568.8,60951.02594633642,64900.0,64900.0,64899.43009414728
2025-07-30,59999.0,33.26%,64900.0,18.77%,30,7,2025,False,2025-07-30 19:26:37,Wednesday,-4901.0,61069.71428571428,60558.76666666667,60824.089153491565,64900.0,64900.0,64899.506081594314
2025-07-31,59999.0,33.26%,64900.0,18.77%,31,7,2025,False,2025-07-31 19:26:37,Thursday,-4901.0,60869.57142857143,60548.73333333333,60714.07726635936,64900.0,64900.0,64899.57193738174
2025-08-01,59999.0,33.26%,64900.0,18.77%,1,8,2025,False,2025-08-01 19:26:37,Friday,-4901.0,60669.42857142857,60542.03333333333,60618.733630844785,64900.0,64900.0,64899.62901239751
2025-08-02,59999.0,33.26%,64900.0,18.77%,2,8,2025,True,2025-08-02 19:26:37,Saturday,-4901.0,60469.28571428572,60535.333333333336,60536.102480065485,64900.0,64900.0,64899.67847741118
2025-08-03,59999.0,33.26%,64900.0,18.77%,3,8,2025,True,2025-08-03 19:26:37,Sunday,-4901.0,60269.142857142855,60528.63333333333,60464.48881605676,64900.0,64900.0,64899.7213470897
2025-08-04,61400.0,31.7%,64900.0,18.77%,4,8,2025,False,2025-08-04 19:26:37,Monday,-3500.0,60127.71428571428,60568.63333333333,60589.223640582524,64900.0,64900.0,64899.75850081108
2025-08-05,61400.0,31.7%,64900.0,18.77%,5,8,2025,False,2025-08-05 19:26:37,Tuesday,-3500.0,60399.28571428572,60532.3,60697.32715517152,64900.0,64900.0,64899.790700702935
2025-08-06,61400.0,31.7%,64900.0,18.77%,6,8,2025,False,2025-08-06 19:26:37,Wednesday,-3500.0,60599.42857142857,60645.666666666664,60791.01686781532,64900.0,64900.0,64899.81860727588
2025-08-07,61400.0,31.7%,64900.0,18.77%,7,8,2025,False,2025-08-07 19:26:37,Thursday,-3500.0,60799.57142857143,60636.0,60872.21461877328,64900.0,64900.0,64899.842792972435
2025-08-08,61400.0,31.7%,64900.0,18.77%,8,8,2025,False,2025-08-08 19:26:37,Friday,-3500.0,60999.71428571428,60716.03333333333,60942.58600293684,64900.0,64900.0,64899.86375390945
2025-08-09,61400.0,31.7%,64900.0,18.77%,9,8,2025,True,2025-08-09 19:26:37,Saturday,-3500.0,61199.857142857145,60762.73333333333,61003.57453587859,64900.0,64900.0,64899.88192005486
2025-08-10,61400.0,31.7%,64900.0,18.77%,10,8,2025,True,2025-08-10 19:26:37,Sunday,-3500.0,61400.0,60826.1,61056.431264428116,64900.0,64900.0,64899.89766404755
2025-08-11,61400.0,31.7%,64900.0,18.77%,11,8,2025,False,2025-08-11 19:26:37,Monday,-3500.0,61400.0,60889.46666666667,61102.24042917103,64900.0,64900.0,64899.91130884122
2025-08-12,61499.0,31.59%,64900.0,18.77%,12,8,2025,False,2025-08-12 19:26:37,Tuesday,-3401.0,61414.142857142855,60922.76666666667,61155.14170528157,64900.0,64900.0,64899.92313432906
2025-08-13,61499.0,31.59%,64900.0,18.77%,13,8,2025,False,2025-08-13 19:26:37,Wednesday,-3401.0,61428.28571428572,60956.066666666666,61200.9894779107,64900.0,64900.0,64899.93338308519
2025-08-14,61499.0,31.59%,64900.0,18.77%,14,8,2025,False,2025-08-14 19:26:37,Thursday,-3401.0,61442.42857142857,60989.36666666667,61240.72421418928,64900.0,64900.0,64899.942265340505
2025-08-15,61499.0,31.59%,64900.0,18.77%,15,8,2025,False,2025-08-15 19:26:37,Friday,-3401.0,61456.57142857143,61022.666666666664,61275.16098563071,64900.0,64900.0,64899.94996329511
2025-08-16,61499.0,31.59%,64900.0,18.77%,16,8,2025,True,2025-08-16 19:26:37,Saturday,-3401.0,61470.71428571428,61055.96666666667,61305.00618754662,64900.0,64900.0,64899.95663485577
2025-08-17,61499.0,31.59%,64900.0,18.77%,17,8,2025,True,2025-08-17 19:26:37,Sunday,-3401.0,61484.857142857145,61089.26666666667,61330.87202920707,64900.0,64900.0,64899.96241687501
2025-08-18,61499.0,31.59%,64900.0,18.77%,18,8,2025,False,2025-08-18 19:26:37,Monday,-3401.0,61499.0,61109.23333333333,61353.289091979466,64900.0,64900.0,64899.96742795835
2025-08-19,61499.0,31.59%,64900.0,18.77%,19,8,2025,False,2025-08-19 19:26:37,Tuesday,-3401.0,61499.0,61129.2,61372.717213048876,64900.0,64900.0,64899.97177089724
2025-08-20,61499.0,31.59%,64900.0,18.77%,20,8,2025,False,2025-08-20 19:26:37,Wednesday,-3401.0,61499.0,61149.166666666664,61389.5549179757,64900.0,64900.0,64899.97553477761
2025-08-21,61499.0,31.59%,64900.0,18.77%,21,8,2025,False,2025-08-21 19:26:37,Thursday,-3401.0,61499.0,61169.13333333333,61404.14759557894,64900.0,64900.0,64899.97879680726
